long,lat,neighborhood,wths_increase
-87.95356095,42.3855903,9877770,$0.00
-87.95393731,42.38599724,9877770,$815.51
-87.95727962,42.39103417,9872350,$933.40
-87.95727962,42.39103417,9872350,$933.40
-87.96087059,42.39112613,9872400,"$2,283.71"
-87.96245051,42.38750476,9872320,"$1,769.89"
-87.96187282,42.3868308,9871220,"$4,621.12"
-87.96187282,42.3868308,9871220,"$4,621.12"
-87.96187282,42.3868308,9871220,"$4,621.12"
-87.96187282,42.3868308,9871220,"$4,621.12"
-87.96187282,42.3868308,9871220,"$4,621.12"
-87.96187282,42.3868308,9871220,"$4,621.12"
-87.96096123,42.38631902,9877770,$0.00
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.9575504,42.38985314,9872340,"$39,021.62"
-87.95737737,42.38628978,9872350,"$12,338.88"
-87.94759433,42.38909494,9800040,$0.00
-87.94370392,42.39166887,9800500,$53.35
-87.9479162,42.38919958,9800040,$0.00
-87.94780605,42.3884413,9800040,$0.00
-87.94597998,42.38588883,9874525,$21.05
-87.94994882,42.38586574,9874525,$2.11
-87.94742559,42.38926225,9809440,$45.63
-87.94726415,42.38909743,9809440,$45.63
-87.94814255,42.39253043,9809440,$46.75
-87.94821261,42.39230197,9809440,$45.75
-87.94821917,42.39207322,9809440,$42.78
-87.94823949,42.3918642,9809440,$41.63
-87.94825925,42.39165677,9809440,$40.51
-87.94827789,42.39144974,9809440,$39.38
-87.94829748,42.3912382,9809440,$38.26
-87.94831802,42.39103132,9809440,$37.13
-87.94833648,42.39082381,9809440,$38.27
-87.94835281,42.39061004,9809440,$35.95
-87.94835956,42.39038506,9809450,$42.21
-87.94834488,42.39014298,9809440,$45.56
-87.94804701,42.38993665,9809440,$51.05
-87.94839353,42.38983188,9809440,$45.20
-87.94845837,42.38953771,9809440,$44.93
-87.94822574,42.38936043,9809440,$52.16
-87.94786671,42.38932585,9809440,$49.67
-87.94761193,42.38947877,9809440,$52.27
-87.94811905,42.39284283,9809440,$54.80
-87.94776027,42.39294674,9809440,$69.32
-87.94738039,42.39295653,9809440,$60.13
-87.9470454,42.39294168,9809440,$46.18
-87.94673513,42.39291647,9809450,$45.43
-87.94643178,42.39290072,9809440,$50.49
-87.9461455,42.39285948,9809440,$56.04
-87.94587495,42.39280596,9809440,$59.77
-87.94562159,42.39266926,9809440,$45.27
-87.94543,42.39285201,9809440,$56.05
-87.94692062,42.38950504,9809440,$49.22
-87.9466809,42.38962482,9809440,$45.25
-87.94645361,42.38973848,9809440,$45.25
-87.94621942,42.38987274,9809440,$45.76
-87.9459283,42.39002453,9809440,$48.85
-87.9455286,42.38999872,9809440,$64.09
-87.94655037,42.3891002,9809440,$58.82
-87.94629479,42.38921781,9809440,$46.49
-87.94606032,42.38932391,9809440,$49.72
-87.94582552,42.38940788,9809450,$45.37
-87.94552257,42.38949804,9809440,$57.25
-87.9453267,42.38975822,9809440,$67.14
-87.94487372,42.38997789,9809440,$58.20
-87.94629266,42.3888738,9809440,$65.00
-87.94592947,42.38897979,9809440,$48.04
-87.94566742,42.38907303,9809440,$49.68
-87.94541652,42.38917704,9809440,$48.31
-87.94518938,42.38930982,9809440,$48.00
-87.94499076,42.38946207,9809440,$48.58
-87.94483634,42.38964284,9809440,$53.02
-87.94461575,42.38983333,9809440,$54.01
-87.94720231,42.3897493,9809440,$55.55
-87.94694331,42.38987467,9809440,$45.25
-87.94671481,42.38999357,9809440,$45.25
-87.94648254,42.3901128,9809440,$45.25
-87.94625041,42.3902335,9809440,$49.32
-87.94598822,42.39031614,9809450,$45.25
-87.94570457,42.39033323,9809440,$45.80
-87.94542409,42.39033342,9809440,$49.62
-87.94508116,42.39041244,9809440,$54.15
-87.94503947,42.39017895,9809440,$62.84
-87.94417432,42.39018131,9809440,$50.10
-87.94391248,42.39007681,9809440,$46.14
-87.94745913,42.39211987,9809440,$46.50
-87.94733741,42.39231131,9809440,$49.02
-87.94703545,42.39215172,9809440,$50.21
-87.94677351,42.39208488,9809440,$49.64
-87.94651505,42.39201199,9809440,$50.78
-87.94625907,42.39193955,9809440,$51.93
-87.94600244,42.3918661,9809440,$53.08
-87.94574521,42.39179268,9809440,$54.23
-87.94548681,42.39172137,9809440,$54.78
-87.94522054,42.391664,9809440,$51.70
-87.94491967,42.39159843,9809440,$61.81
-87.94457773,42.39147626,9809440,$67.82
-87.94441374,42.39126344,9809440,$66.99
-87.94446178,42.39097122,9809440,$45.25
-87.94444293,42.39075558,9809440,$45.25
-87.94440308,42.39054386,9809440,$49.84
-87.94433195,42.39034837,9809440,$52.13
-87.94373793,42.3913186,9809440,$61.53
-87.94403067,42.39124028,9809440,$63.68
-87.94409677,42.39093119,9809440,$45.55
-87.9439301,42.39072407,9809440,$48.27
-87.94385459,42.39054379,9809440,$53.05
-87.94376728,42.39034706,9809440,$45.25
-87.94710244,42.39248847,9809440,$57.98
-87.94672522,42.39243669,9809440,$47.66
-87.94644796,42.39237515,9809440,$45.99
-87.94618794,42.39230232,9809440,$46.24
-87.94591001,42.39221894,9809440,$53.28
-87.9456089,42.39217297,9809440,$58.63
-87.94530147,42.39215109,9800050,$0.00
-87.94431627,42.39233365,9800050,$0.00
-87.94614878,42.38841035,9809440,$55.77
-87.94584937,42.38848097,9809440,$46.68
-87.94557549,42.388553,9809440,$47.37
-87.94530563,42.38864372,9809440,$48.63
-87.94500607,42.38870569,9809440,$64.24
-87.9447918,42.38885501,9809440,$59.24
-87.94459522,42.38902252,9809450,$51.61
-87.94440961,42.38919605,9809440,$48.66
-87.94422692,42.38937171,9809440,$50.53
-87.94409827,42.38961298,9809440,$57.90
-87.94379599,42.38956889,9809440,$50.97
-87.94600655,42.38815871,9809440,$51.45
-87.9458841,42.38795986,9809440,$46.96
-87.94565691,42.38780468,9809440,$56.43
-87.9455846,42.38815445,9809450,$56.97
-87.94533625,42.3883219,9809440,$56.19
-87.94496556,42.38833512,9809440,$64.38
-87.94477128,42.38809602,9809440,$46.37
-87.94476458,42.38785682,9809440,$48.24
-87.94513879,42.38765508,9809440,$57.30
-87.94483228,42.38761033,9809440,$45.25
-87.94453021,42.3875432,9809440,$56.38
-87.94406348,42.3874337,9809440,$59.57
-87.94414089,42.38765573,9809440,$46.41
-87.94429529,42.38784118,9809440,$48.32
-87.94439174,42.38805057,9809440,$48.84
-87.94445185,42.38827771,9809440,$53.52
-87.94449701,42.38850609,9809440,$64.94
-87.94434278,42.38871946,9809440,$54.21
-87.94417036,42.38891575,9809440,$47.67
-87.94397767,42.38909606,9809440,$49.39
-87.94374229,42.38922974,9809440,$47.15
-87.94541014,42.38725723,9809130,$26.77
-87.94528636,42.38723276,9809110,$26.77
-87.94518574,42.38721391,9809100,$26.77
-87.94508453,42.38719477,9809110,$26.77
-87.94498355,42.38717619,9809100,$26.77
-87.94486626,42.3871535,9809130,$26.77
-87.94467125,42.38708894,9809120,$26.77
-87.94455584,42.38704945,9809110,$26.77
-87.94446136,42.38701619,9809100,$26.77
-87.94436835,42.38698456,9809110,$26.77
-87.94427477,42.38695157,9809100,$26.77
-87.94416195,42.38691281,9809120,$26.77
-87.94682264,42.38707597,9809150,$0.01
-87.94745124,42.38696104,9809110,$26.77
-87.94736363,42.38689769,9809100,$26.77
-87.94728597,42.38684068,9809110,$26.77
-87.94720578,42.38678392,9809110,$26.77
-87.9471248,42.3867263,9809100,$26.77
-87.94703993,42.38666457,9809110,$26.77
-87.94696992,42.38687563,9809110,$26.77
-87.9468752,42.38693195,9809100,$26.77
-87.94679096,42.38698282,9809110,$26.77
-87.9467061,42.38703256,9809110,$26.77
-87.94662117,42.3870841,9809100,$26.77
-87.94652449,42.38714064,9809110,$26.77
-87.94680241,42.38661677,9809130,$26.77
-87.9466794,42.3866245,9809110,$26.77
-87.94656441,42.38663126,9809100,$26.77
-87.94643986,42.38663873,9809130,$26.77
-87.94632128,42.38693817,9809130,$26.77
-87.94624396,42.38686675,9809110,$26.77
-87.94617315,42.3868026,9809100,$26.77
-87.94609458,42.38672933,9809130,$26.77
-87.94628649,42.38723763,9809120,$26.77
-87.94621185,42.38716672,9809100,$26.77
-87.94614488,42.38710509,9809110,$26.77
-87.94607895,42.38703959,9809100,$26.77
-87.94601018,42.38697811,9809110,$26.77
-87.94593667,42.38690699,9809120,$26.77
-87.94602112,42.38746653,9809120,$26.77
-87.94594606,42.3873955,9809110,$26.77
-87.94588118,42.38733426,9809100,$26.77
-87.94581446,42.38727352,9809110,$26.77
-87.94574831,42.3872117,9809100,$26.77
-87.9456709,42.38713902,9809120,$26.77
-87.9471733,42.38702424,9809130,$26.77
-87.94708013,42.38707939,9809100,$26.77
-87.94699558,42.38713115,9809110,$26.77
-87.9469099,42.38718113,9809100,$26.77
-87.946822,42.38723297,9809110,$26.77
-87.94672672,42.38728937,9809130,$26.77
-87.94744102,42.3872521,9809120,$26.77
-87.94734353,42.38731007,9809110,$26.77
-87.94725627,42.38736144,9809100,$26.77
-87.94717135,42.38741169,9809110,$26.77
-87.94708796,42.38746097,9809100,$26.77
-87.94699776,42.38751565,9809120,$26.77
-87.94725807,42.38762913,9809130,$26.77
-87.94716202,42.38768726,9809100,$26.77
-87.94708173,42.38773585,9809110,$26.77
-87.94698568,42.38779399,9809130,$26.77
-87.94680706,42.38765438,9809130,$26.77
-87.94672909,42.38758291,9809110,$26.77
-87.94666392,42.38752316,9809100,$26.77
-87.94659875,42.38746342,9809110,$26.77
-87.94652103,42.38739217,9809130,$26.77
-87.94655461,42.38790462,9809130,$26.77
-87.94647693,42.38783297,9809110,$26.77
-87.946412,42.38777308,9809100,$26.77
-87.94634707,42.38771319,9809110,$26.77
-87.94628215,42.3876533,9809100,$26.77
-87.94620344,42.38758071,9809130,$26.77
-87.94373353,42.38644667,9809130,$26.77
-87.94373326,42.38635444,9809100,$26.77
-87.94373339,42.38627727,9809110,$26.77
-87.94373282,42.38618287,9809130,$26.77
-87.94532119,42.38619019,9809130,$26.77
-87.94519679,42.38618998,9809110,$26.77
-87.94509264,42.38619014,9809100,$26.77
-87.94496764,42.38619052,9809130,$26.77
-87.94526855,42.38680291,9809120,$26.77
-87.94515453,42.38677419,9809110,$26.77
-87.94505718,42.38674909,9809100,$26.77
-87.94495971,42.38672415,9809110,$26.77
-87.9448393,42.38669252,9809130,$26.77
-87.94528971,42.38658818,9809130,$26.77
-87.94517093,42.38655861,9809110,$26.77
-87.94507398,42.38653264,9809100,$26.77
-87.94495636,42.38650274,9809130,$26.77
-87.94459616,42.38660905,9809120,$26.77
-87.94461973,42.38651829,9809100,$26.77
-87.9446432,42.38644101,9809110,$26.77
-87.94466292,42.38636567,9809100,$26.77
-87.94468325,42.3862926,9809110,$26.77
-87.94470867,42.38620046,9809120,$26.77
-87.94420752,42.38652493,9809130,$26.77
-87.94423127,42.38643441,9809110,$26.77
-87.94425076,42.38636053,9809100,$26.77
-87.94427169,42.38628907,9809110,$26.77
-87.94429493,42.38619473,9809120,$26.77
-87.94757046,42.39168764,9809440,$54.30
-87.94754383,42.39141971,9809440,$48.57
-87.94758227,42.39121152,9809440,$45.25
-87.94760954,42.39100458,9809440,$45.25
-87.94763063,42.39079418,9809440,$45.25
-87.9476414,42.39059071,9809440,$45.65
-87.94765062,42.39038622,9809440,$45.84
-87.9475789,42.39011293,9809440,$46.96
-87.94732889,42.39025901,9809440,$45.67
-87.94710904,42.39038763,9809450,$47.40
-87.94685747,42.39050939,9809440,$50.97
-87.94701285,42.39124366,9809440,$69.23
-87.94720371,42.39099201,9809440,$64.47
-87.94718841,42.39069132,9809440,$55.20
-87.94723352,42.39166537,9809440,$55.40
-87.94695022,42.39158191,9809440,$45.25
-87.94669575,42.39150526,9809440,$45.25
-87.9464411,42.39142983,9809440,$45.25
-87.94618682,42.39135279,9809440,$45.25
-87.94593228,42.39127555,9809440,$45.25
-87.94567067,42.39120754,9809440,$45.47
-87.94539786,42.39116901,9809440,$45.26
-87.94513051,42.39107657,9809440,$51.73
-87.94655144,42.39114592,9809440,$54.75
-87.94629216,42.39099241,9809440,$50.44
-87.94633203,42.39071195,9809440,$59.91
-87.94602121,42.39082363,9809440,$51.77
-87.94575691,42.39085965,9809440,$54.71
-87.94547361,42.39084388,9809440,$45.25
-87.94511414,42.39082215,9809440,$49.94
-87.94813737,42.38654237,9809150,$0.01
-87.94720233,42.38620794,9809110,$26.77
-87.94708419,42.38620637,9809100,$26.77
-87.94697044,42.38620525,9809110,$26.77
-87.94685771,42.38620406,9809110,$26.77
-87.94674544,42.38620237,9809100,$26.77
-87.94662226,42.38620125,9809110,$26.77
-87.94639781,42.38622759,9809120,$26.77
-87.94628194,42.38625426,9809110,$26.77
-87.94617789,42.38627705,9809100,$26.77
-87.94607033,42.38630178,9809110,$26.77
-87.94595049,42.38632922,9809130,$26.77
-87.94565726,42.38646543,9809130,$26.77
-87.94565358,42.38637275,9809100,$26.77
-87.94564993,42.38628705,9809110,$26.77
-87.94564531,42.38619329,9809130,$26.77
-87.9476075,42.38644521,9809100,$26.77
-87.9485643,42.38752505,9809130,$26.77
-87.94843892,42.38752477,9809110,$26.77
-87.94833527,42.38752453,9809100,$26.77
-87.94823163,42.3875243,9809110,$26.77
-87.94812799,42.38752406,9809100,$26.77
-87.94800399,42.38752378,9809130,$26.77
-87.94857329,42.38722563,9809120,$26.77
-87.94844851,42.38722503,9809100,$26.77
-87.94834486,42.38722452,9809110,$26.77
-87.94824122,42.38722402,9809100,$26.77
-87.94813758,42.38722352,9809110,$26.77
-87.94801358,42.38722291,9809120,$26.77
-87.94770015,42.38650586,9809130,$26.77
-87.94753395,42.38639513,9809110,$26.77
-87.94744238,42.38633448,9809130,$26.77
-87.94806904,42.38701502,9809120,$26.77
-87.94802149,42.38693167,9809100,$26.77
-87.94798123,42.38685961,9809110,$26.77
-87.94793859,42.38678784,9809100,$26.77
-87.94790017,42.38671778,9809110,$26.77
-87.94785502,42.38663784,9809120,$26.77
-87.95138666,42.3895679,9877770,$780.66
-87.95253582,42.38590833,9873400,$984.29
-87.95253582,42.38590833,9873400,$984.29
-87.95253582,42.38590833,9873400,$984.29
-87.95114455,42.38591784,9877770,$29.20
-87.94291275,42.39320004,9800500,$149.17
-87.93406871,42.39348306,9800500,$213.04
-87.93460487,42.39344429,9800500,$43.31
-87.93586405,42.39334694,9800500,$203.66
-87.94192456,42.39329363,9800020,$0.00
-87.93512302,42.39344541,9800500,$53.35
-87.94348716,42.39492111,9810520,$55.70
-87.94314319,42.39491369,9810510,$61.83
-87.94281,42.39491217,9810520,$61.83
-87.94247681,42.39491066,9810520,$61.83
-87.94214274,42.39490772,9810510,$62.24
-87.94181388,42.39487836,9810520,$67.11
-87.94151199,42.39486905,9810520,$69.68
-87.94118694,42.39489573,9810510,$62.64
-87.94087113,42.3948974,9810520,$62.29
-87.94043481,42.3949357,9810510,$73.91
-87.94021274,42.39472037,9810520,$72.48
-87.9402603,42.39438539,9810510,$72.05
-87.94061006,42.39422785,9810520,$67.62
-87.94095227,42.39428888,9810510,$64.36
-87.94136408,42.39426674,9810500,$0.01
-87.94120675,42.39391628,9810520,$68.81
-87.94090768,42.39381002,9810520,$63.59
-87.94059386,42.39387749,9810510,$61.23
-87.94028767,42.39394173,9810520,$67.77
-87.93999816,42.39397655,9810520,$69.11
-87.93978797,42.3948438,9810520,$75.05
-87.939778,42.39452433,9810520,$61.16
-87.93971001,42.39428036,9810520,$71.10
-87.9395914,42.39398354,9810520,$73.87
-87.93941513,42.39495283,9810510,$71.31
-87.93894296,42.39490579,9810520,$75.36
-87.93886822,42.39459865,9810510,$70.23
-87.93892335,42.39431169,9810510,$72.98
-87.93827587,42.3951821,9810520,$73.53
-87.93845132,42.39492258,9810520,$65.95
-87.93836839,42.3946627,9810520,$61.27
-87.93835447,42.39441583,9810510,$68.63
-87.93778444,42.39519969,9810520,$72.53
-87.93750669,42.39502515,9810510,$73.34
-87.93757722,42.39469688,9810510,$68.34
-87.9375754,42.39444003,9810520,$72.53
-87.93707413,42.39510391,9810520,$75.88
-87.93707961,42.39478018,9810520,$61.13
-87.93705261,42.3945143,9810520,$71.86
-87.93667121,42.3951967,9810510,$71.44
-87.9362835,42.39508616,9810510,$70.55
-87.93614104,42.39482286,9810510,$66.20
-87.9362767,42.39456905,9810520,$70.34
-87.9358295,42.39456573,9810520,$67.85
-87.93555228,42.39445737,9810520,$61.10
-87.93506909,42.39478233,9800040,$0.00
-87.94326401,42.3991404,9810600,$105.44
-87.94358038,42.39661417,9874520,$283.00
-87.94358038,42.39661417,9874520,$283.00
-87.94357557,42.3961981,9810600,$108.67
-87.94341775,42.39580815,9810600,$113.81
-87.94300339,42.39546872,9810600,$117.63
-87.94235646,42.39543686,9810600,$105.55
-87.94179645,42.39547463,9810600,$107.58
-87.94124683,42.39548393,9810600,$107.37
-87.94070265,42.39548793,9810600,$108.77
-87.94015907,42.39547898,9810600,$109.56
-87.93960642,42.39546343,9810600,$109.45
-87.93904196,42.3954662,9810600,$110.52
-87.93844785,42.39560187,9810600,$112.72
-87.93780042,42.39570593,9810600,$105.45
-87.93719357,42.39567055,9810600,$105.54
-87.93651915,42.39561682,9810600,$105.76
-87.93577258,42.39560518,9810600,$105.55
-87.93506939,42.39563391,9810600,$105.48
-87.93443047,42.39585129,9810600,$105.47
-87.93385244,42.39569254,9810600,$0.01
-87.9338729,42.39507221,9810600,$107.10
-87.93407686,42.39448252,9810600,$110.57
-87.94343707,42.39393751,9810500,$0.01
-87.9433542,42.39431855,9810520,$65.43
-87.94305063,42.39437098,9810520,$65.25
-87.94271508,42.39437761,9810520,$61.83
-87.94238191,42.39437609,9810510,$61.83
-87.94203472,42.39433637,9810520,$72.17
-87.94296594,42.39400623,9810520,$73.29
-87.94256256,42.39399596,9810520,$61.40
-87.94227532,42.39394919,9810520,$67.47
-87.94193617,42.39390034,9810520,$71.50
-87.94315707,42.39376893,9810520,$68.47
-87.94291997,42.39347647,9810520,$71.86
-87.94117576,42.39331508,9810510,$55.61
-87.94082102,42.39329155,9810520,$52.09
-87.94050148,42.39331827,9810510,$52.01
-87.94020813,42.39335264,9810520,$56.12
-87.93991229,42.39337405,9810520,$54.96
-87.93958545,42.39339027,9810520,$71.37
-87.93929508,42.39349441,9810520,$65.72
-87.93891535,42.39377715,9810520,$73.70
-87.93893012,42.3934695,9810510,$66.79
-87.93869066,42.39327444,9810520,$54.71
-87.93826221,42.39326166,9810520,$60.61
-87.93819883,42.39398999,9810520,$67.22
-87.93808865,42.39374663,9810520,$61.05
-87.9379872,42.39345029,9810520,$73.23
-87.93771138,42.39398452,9810520,$67.44
-87.93758554,42.39372432,9810520,$61.47
-87.93748943,42.39349585,9810520,$70.64
-87.93732159,42.39328104,9810520,$65.47
-87.93688194,42.39324548,9810520,$52.39
-87.93694397,42.39408121,9810520,$72.53
-87.93678799,42.39386922,9810520,$63.30
-87.93652041,42.39368441,9810510,$63.84
-87.93654951,42.39339596,9810520,$71.86
-87.93644703,42.39410029,9810520,$62.52
-87.93615368,42.39400792,9810520,$71.91
-87.93589776,42.39390456,9810520,$70.51
-87.93554367,42.39385418,9810520,$69.39
-87.9386754,42.3931102,9810500,$0.01
-87.94247293,42.39865759,9810600,$113.13
-87.94252269,42.39817414,9810600,$107.64
-87.9425746,42.39756696,9810600,$106.31
-87.94198046,42.39768386,9810600,$107.22
-87.94164408,42.39814702,9810600,$113.48
-87.94120475,42.39842607,9810600,$112.56
-87.94061594,42.39843115,9810600,$105.67
-87.94003968,42.39842351,9810600,$105.84
-87.93949019,42.3982967,9810600,$105.60
-87.93896439,42.39816853,9810600,$105.81
-87.93845062,42.39802656,9810600,$105.52
-87.9379091,42.39797857,9810600,$106.54
-87.93735149,42.39804706,9810600,$108.68
-87.93679761,42.3982686,9810600,$105.49
-87.93631506,42.39866808,9810600,$0.01
-87.9420921,42.39904794,9810600,$113.64
-87.94145861,42.39904897,9810600,$105.49
-87.94075744,42.39905966,9810600,$105.45
-87.9400285,42.39905055,9810600,$105.63
-87.93938436,42.39901778,9810600,$105.49
-87.93882844,42.39890464,9810600,$105.45
-87.93828847,42.39878025,9810600,$105.85
-87.93772134,42.39873434,9810600,$106.23
-87.93709081,42.398811,9810600,$105.48
-87.94249463,42.39679074,9810600,$107.39
-87.94181372,42.3968103,9810600,$106.29
-87.94129243,42.39700181,9810600,$108.06
-87.94081724,42.39761166,9810600,$112.41
-87.94224934,42.39626943,9810600,$112.39
-87.94136749,42.39629358,9810600,$110.35
-87.94066616,42.3964176,9810600,$110.04
-87.94009861,42.39641332,9810600,$106.08
-87.93954671,42.39639999,9810600,$105.73
-87.93901675,42.39642153,9810600,$105.65
-87.93844778,42.39646902,9810600,$109.65
